bike_id,bike_start,bike_end,avg_duration_mins,total_trips,total_duration_hours,total_days_hired
52176,2022-09-12 08:39:00.000000 UTC,2023-01-15 16:03:00.000000 UTC,15.6642936,302,78.84361111,81
52177,2022-09-12 08:39:00.000000 UTC,2023-01-15 14:55:00.000000 UTC,19.07855778,349,110.9736111,78
52179,2022-09-12 09:06:00.000000 UTC,2023-01-15 12:33:00.000000 UTC,15.00418275,259,64.76805556,79
52180,2022-09-12 11:51:00.000000 UTC,2023-01-15 23:33:00.000000 UTC,15.30630787,288,73.47027778,75
52181,2022-09-16 20:44:00.000000 UTC,2023-01-15 10:50:00.000000 UTC,16.16545338,261,70.31972222,74
52183,2022-09-12 21:46:00.000000 UTC,2023-01-15 17:30:00.000000 UTC,17.58179825,228,66.81083333,73
52184,2022-09-12 17:10:00.000000 UTC,2023-01-14 11:16:00.000000 UTC,89.41658692,209,311.4677778,54
52186,2022-11-14 12:59:00.000000 UTC,2022-12-26 00:11:00.000000 UTC,19.76994536,122,40.19888889,33
52187,2022-09-12 18:52:00.000000 UTC,2022-12-25 16:52:00.000000 UTC,17.68038618,164,48.32638889,57
52188,2022-09-12 08:27:00.000000 UTC,2023-01-14 10:00:00.000000 UTC,15.49817778,375,96.86361111,84
52189,2022-09-13 17:23:00.000000 UTC,2023-01-13 18:12:00.000000 UTC,20.59785156,256,87.88416667,69
52190,2022-09-27 08:58:00.000000 UTC,2023-01-15 16:53:00.000000 UTC,14.97225951,298,74.36222222,81
52191,2022-09-12 07:17:00.000000 UTC,2023-01-15 17:00:00.000000 UTC,15.77384342,281,73.87416667,82
52192,2022-09-12 18:50:00.000000 UTC,2023-01-15 23:41:00.000000 UTC,17.93736018,298,89.08888889,75
52193,2022-09-29 18:24:00.000000 UTC,2023-01-15 13:19:00.000000 UTC,17.59367284,216,63.33722222,64
52194,2022-09-14 16:21:00.000000 UTC,2023-01-13 16:48:00.000000 UTC,31.90550847,236,125.495,68
52195,2022-11-15 20:23:00.000000 UTC,2023-01-05 20:52:00.000000 UTC,16.71479167,80,22.28638889,28
52196,2022-09-26 17:25:00.000000 UTC,2023-01-15 17:13:00.000000 UTC,31.72208481,283,149.6225,82
52197,2022-09-12 06:56:00.000000 UTC,2023-01-10 22:55:00.000000 UTC,74.38457944,321,397.9575,73
52198,2022-09-13 18:00:00.000000 UTC,2023-01-15 12:29:00.000000 UTC,15.20175926,180,45.60527778,58
52199,2022-09-12 18:01:00.000000 UTC,2023-01-15 19:11:00.000000 UTC,15.26472222,300,76.32361111,84
52201,2022-09-12 18:11:00.000000 UTC,2023-01-15 18:36:00.000000 UTC,14.95584906,265,66.055,75
52202,2022-10-05 06:55:00.000000 UTC,2023-01-15 19:35:00.000000 UTC,19.33340366,237,76.36694444,66
52203,2022-09-12 08:39:00.000000 UTC,2023-01-15 22:59:00.000000 UTC,16.99230769,247,69.95166667,63
52204,2022-09-16 21:22:00.000000 UTC,2023-01-15 18:16:00.000000 UTC,16.92996633,198,55.86888889,48
52205,2022-09-12 08:29:00.000000 UTC,2023-01-14 17:22:00.000000 UTC,20.26843537,245,82.76277778,77
52206,2022-09-12 08:55:00.000000 UTC,2023-01-15 20:56:00.000000 UTC,15.89259851,313,82.90638889,67
52207,2022-09-12 15:32:00.000000 UTC,2023-01-15 18:38:00.000000 UTC,16.48884181,236,64.85611111,66
52208,2022-10-04 07:05:00.000000 UTC,2023-01-12 13:37:00.000000 UTC,17.8466443,149,44.31916667,53
52209,2022-09-15 17:20:00.000000 UTC,2023-01-13 17:46:00.000000 UTC,27.90966543,269,125.1283333,71
52210,2022-09-12 07:29:00.000000 UTC,2023-01-14 20:14:00.000000 UTC,17.02113821,246,69.78666667,65
52211,2022-09-12 07:30:00.000000 UTC,2023-01-15 20:40:00.000000 UTC,17.8991128,263,78.45777778,73
52212,2022-09-12 08:44:00.000000 UTC,2023-01-12 11:44:00.000000 UTC,20.10351967,322,107.8888889,75
52214,2022-09-14 14:50:00.000000 UTC,2023-01-07 13:56:00.000000 UTC,21.92844828,232,84.79,62
52216,2022-10-06 08:22:00.000000 UTC,2023-01-12 15:15:00.000000 UTC,79.86234234,185,246.2422222,46
52217,2022-09-12 12:44:00.000000 UTC,2023-01-04 18:43:00.000000 UTC,19.92794715,164,54.46972222,64
52218,2022-09-12 20:30:00.000000 UTC,2023-01-15 15:11:00.000000 UTC,24.78814681,277,114.4386111,70
52220,2022-09-13 07:34:00.000000 UTC,2023-01-06 15:17:00.000000 UTC,15.63546512,86,22.41083333,38
52221,2022-09-16 21:27:00.000000 UTC,2023-01-15 23:35:00.000000 UTC,17.3035316,269,77.5775,77
52222,2022-09-12 08:13:00.000000 UTC,2023-01-16 00:01:00.000000 UTC,15.3026178,382,97.42666667,82
52226,2022-09-14 11:01:00.000000 UTC,2023-01-15 21:40:00.000000 UTC,17.18030303,209,59.84472222,56
52227,2022-10-22 11:43:00.000000 UTC,2023-01-15 12:44:00.000000 UTC,14.93787879,143,35.60194444,44
52228,2022-10-20 08:31:00.000000 UTC,2023-01-10 17:19:00.000000 UTC,11.81792793,185,36.43861111,45
52229,2022-10-26 07:48:00.000000 UTC,2022-10-28 09:18:00.000000 UTC,25.44393939,11,4.664722222,3
52231,2022-09-13 18:19:00.000000 UTC,2023-01-13 17:14:00.000000 UTC,17.52262626,165,48.18722222,51
52232,2022-09-12 07:50:00.000000 UTC,2023-01-15 15:48:00.000000 UTC,84.40143184,291,409.3469444,82
52235,2022-09-26 19:30:00.000000 UTC,2022-11-25 11:11:00.000000 UTC,15.58559871,103,26.75527778,34
52236,2022-12-13 16:09:00.000000 UTC,2023-01-13 07:04:00.000000 UTC,12.08611111,24,4.834444444,12
52237,2022-10-24 20:30:00.000000 UTC,2023-01-14 15:35:00.000000 UTC,12.67141204,144,30.41138889,40
52238,2022-09-12 12:11:00.000000 UTC,2022-09-27 20:15:00.000000 UTC,14.554,25,6.064166667,7
52240,2022-09-12 13:04:00.000000 UTC,2023-01-15 12:56:00.000000 UTC,23.94434524,280,111.7402778,77
52242,2022-09-12 17:00:00.000000 UTC,2023-01-15 15:24:00.000000 UTC,18.70937107,265,82.63305556,68
52243,2022-09-12 08:07:00.000000 UTC,2022-11-26 10:42:00.000000 UTC,19.55631868,182,59.32083333,44
52245,2022-09-12 07:00:00.000000 UTC,2023-01-15 21:36:00.000000 UTC,18.0562453,443,133.3152778,93
52246,2022-11-21 22:20:00.000000 UTC,2023-01-15 15:54:00.000000 UTC,14.61359918,163,39.70027778,40
52247,2022-09-26 08:52:00.000000 UTC,2023-01-13 17:48:00.000000 UTC,17.06051051,222,63.12388889,67
52249,2022-09-13 16:01:00.000000 UTC,2022-10-01 21:33:00.000000 UTC,19.65726496,39,12.77722222,10
52250,2022-09-12 14:49:00.000000 UTC,2023-01-13 17:47:00.000000 UTC,15.30018315,182,46.41055556,60
52251,2022-09-13 21:13:00.000000 UTC,2023-01-15 14:45:00.000000 UTC,15.84052891,271,71.54638889,73
52252,2022-09-12 10:22:00.000000 UTC,2022-11-12 14:26:00.000000 UTC,17.15349301,167,47.74388889,45
52254,2022-09-12 13:25:00.000000 UTC,2023-01-13 17:35:00.000000 UTC,103.7961087,227,392.6952778,64
52255,2022-09-12 06:36:00.000000 UTC,2023-01-11 18:31:00.000000 UTC,16.36942857,175,47.74416667,53
52258,2022-09-12 12:10:00.000000 UTC,2023-01-15 20:26:00.000000 UTC,15.435,310,79.7475,74
52259,2022-09-12 09:02:00.000000 UTC,2023-01-14 18:34:00.000000 UTC,15.63716108,209,54.46944444,67
52260,2022-09-12 07:25:00.000000 UTC,2023-01-15 16:04:00.000000 UTC,19.7625817,306,100.7891667,78
52261,2022-09-12 07:38:00.000000 UTC,2023-01-15 15:06:00.000000 UTC,17.82304422,196,58.22194444,50
52262,2022-09-14 11:14:00.000000 UTC,2022-12-25 23:17:00.000000 UTC,25.2884058,161,67.85722222,61
52263,2022-09-12 07:48:00.000000 UTC,2023-01-13 18:37:00.000000 UTC,15.59221364,259,67.30638889,63
52264,2022-09-12 09:16:00.000000 UTC,2023-01-15 13:40:00.000000 UTC,16.54361979,128,35.29305556,41
52265,2022-09-12 16:12:00.000000 UTC,2023-01-15 18:37:00.000000 UTC,26.72906336,121,53.90361111,52
52266,2022-10-12 10:17:00.000000 UTC,2023-01-15 19:57:00.000000 UTC,16.73690476,140,39.05277778,46
52267,2022-09-12 08:05:00.000000 UTC,2023-01-15 16:38:00.000000 UTC,16.74793875,283,78.99444444,79
52268,2022-09-12 09:30:00.000000 UTC,2023-01-15 14:19:00.000000 UTC,16.2772549,255,69.17833333,77
52269,2022-09-13 07:37:00.000000 UTC,2023-01-15 22:57:00.000000 UTC,17.77962963,261,77.34138889,80
52271,2022-09-28 13:43:00.000000 UTC,2022-12-04 20:52:00.000000 UTC,15.86899642,186,49.19388889,51
52272,2022-09-14 08:07:00.000000 UTC,2022-10-29 20:11:00.000000 UTC,18.2350365,137,41.63666667,37
52273,2022-09-15 07:31:00.000000 UTC,2023-01-13 17:19:00.000000 UTC,15.51743197,196,50.69027778,68
52274,2022-09-12 13:15:00.000000 UTC,2023-01-15 19:33:00.000000 UTC,16.3215005,331,90.04027778,87
52275,2022-09-12 08:58:00.000000 UTC,2022-11-11 09:07:00.000000 UTC,17.81124339,126,37.40361111,38
52277,2022-09-12 06:40:00.000000 UTC,2023-01-13 17:01:00.000000 UTC,16.36002331,286,77.98277778,72
52278,2022-09-12 15:38:00.000000 UTC,2023-01-13 11:44:00.000000 UTC,16.25637481,217,58.79388889,51
52281,2022-09-12 08:12:00.000000 UTC,2023-01-15 18:18:00.000000 UTC,16.03170194,378,100.9997222,87
52283,2022-09-12 15:37:00.000000 UTC,2023-01-15 22:52:00.000000 UTC,15.31500615,271,69.17277778,67
52284,2022-09-15 13:24:00.000000 UTC,2022-10-29 00:10:00.000000 UTC,14.8610687,131,32.44666667,30
52286,2022-09-12 17:08:00.000000 UTC,2023-01-15 13:46:00.000000 UTC,21.96866002,301,110.2094444,83
52287,2022-09-12 07:22:00.000000 UTC,2023-01-15 17:27:00.000000 UTC,19.14783821,239,76.27222222,69
52288,2022-11-07 12:19:00.000000 UTC,2023-01-13 08:30:00.000000 UTC,12.6832381,175,36.99277778,46
52289,2022-09-15 19:04:00.000000 UTC,2023-01-15 18:13:00.000000 UTC,71.0672956,212,251.1044444,62
52292,2022-09-12 10:48:00.000000 UTC,2022-12-10 09:59:00.000000 UTC,17.3822736,173,50.11888889,47
52294,2022-09-27 09:08:00.000000 UTC,2023-01-13 17:36:00.000000 UTC,24.51463621,197,80.48972222,62
52295,2022-09-12 08:09:00.000000 UTC,2022-12-15 18:17:00.000000 UTC,47.29132948,173,136.3566667,56
52297,2022-09-12 07:39:00.000000 UTC,2023-01-15 12:47:00.000000 UTC,22.8922619,252,96.1475,76
52298,2022-09-12 09:44:00.000000 UTC,2023-01-15 13:02:00.000000 UTC,19.78454416,234,77.15972222,71
52299,2022-09-13 08:52:00.000000 UTC,2022-12-25 11:07:00.000000 UTC,16.77515432,324,90.58583333,77
52300,2022-09-13 17:12:00.000000 UTC,2023-01-15 20:37:00.000000 UTC,15.09064064,333,83.75305556,84
52301,2022-11-07 09:21:00.000000 UTC,2022-11-30 12:51:00.000000 UTC,14.24925373,67,15.91166667,21
52302,2022-09-12 11:28:00.000000 UTC,2023-01-15 19:41:00.000000 UTC,15.02827462,369,92.42388889,89
52303,2022-09-13 08:37:00.000000 UTC,2023-01-15 17:21:00.000000 UTC,14.89794326,235,58.35027778,68
52304,2022-09-12 07:56:00.000000 UTC,2022-11-15 22:14:00.000000 UTC,28.03225539,201,93.90805556,46
52305,2022-09-12 12:25:00.000000 UTC,2023-01-15 22:52:00.000000 UTC,16.65263749,297,82.43055556,83
52307,2022-09-27 08:09:00.000000 UTC,2022-11-13 08:51:00.000000 UTC,18.74857881,129,40.30944444,39
52308,2022-09-12 10:16:00.000000 UTC,2023-01-15 15:13:00.000000 UTC,17.3795207,153,44.31777778,44
52310,2022-09-12 19:20:00.000000 UTC,2023-01-15 10:03:00.000000 UTC,17.08785942,313,89.14166667,88
52312,2022-09-12 07:58:00.000000 UTC,2023-01-15 19:16:00.000000 UTC,27.50490868,292,133.8572222,86
52313,2022-09-12 16:04:00.000000 UTC,2023-01-15 22:11:00.000000 UTC,16.1776644,294,79.27055556,81
52314,2022-09-12 07:43:00.000000 UTC,2023-01-15 18:44:00.000000 UTC,17.11145833,256,73.00888889,66
52315,2023-01-02 12:20:00.000000 UTC,2023-01-15 17:31:00.000000 UTC,35.04814815,9,5.257222222,4
52317,2022-09-12 09:02:00.000000 UTC,2022-12-24 20:20:00.000000 UTC,16.44454191,342,93.73388889,75
52318,2022-09-12 07:06:00.000000 UTC,2022-12-22 06:00:00.000000 UTC,24.27612782,266,107.6241667,71
52319,2022-09-12 07:00:00.000000 UTC,2023-01-15 17:16:00.000000 UTC,15.24934211,304,77.26333333,79
52320,2022-09-12 06:56:00.000000 UTC,2023-01-15 18:03:00.000000 UTC,11.17525253,66,12.29277778,24
52321,2022-09-27 08:25:00.000000 UTC,2023-01-15 15:46:00.000000 UTC,20.62435897,169,58.09194444,50
52322,2022-09-13 07:57:00.000000 UTC,2023-01-15 17:59:00.000000 UTC,17.24491726,282,81.05111111,75
52324,2022-09-12 08:07:00.000000 UTC,2023-01-13 17:30:00.000000 UTC,16.726,250,69.69166667,71
52325,2022-10-15 18:47:00.000000 UTC,2023-01-13 17:08:00.000000 UTC,18.12800245,272,82.18027778,71
52326,2022-09-12 08:52:00.000000 UTC,2022-10-20 12:12:00.000000 UTC,15.79378109,134,35.27277778,28
52327,2022-10-09 18:01:00.000000 UTC,2023-01-15 23:00:00.000000 UTC,19.56888889,255,83.16777778,70
52328,2022-09-12 18:29:00.000000 UTC,2023-01-15 08:52:00.000000 UTC,18.67032218,269,83.70527778,76
52329,2022-09-12 16:23:00.000000 UTC,2023-01-15 23:40:00.000000 UTC,76.86491228,285,365.1083333,74
52330,2022-09-14 07:14:00.000000 UTC,2022-12-25 20:36:00.000000 UTC,16.53673709,284,78.27388889,72
52331,2022-09-12 06:30:00.000000 UTC,2023-01-13 07:14:00.000000 UTC,41.79367589,253,176.23,68
52332,2022-09-14 17:08:00.000000 UTC,2022-10-30 18:12:00.000000 UTC,17.29776995,142,40.93805556,36
52333,2022-09-12 08:40:00.000000 UTC,2023-01-11 09:44:00.000000 UTC,13.04778325,203,44.145,69
52334,2022-09-12 08:38:00.000000 UTC,2023-01-14 00:38:00.000000 UTC,84.27911392,237,332.9025,68
52335,2022-09-12 08:37:00.000000 UTC,2023-01-15 16:20:00.000000 UTC,19.55874439,223,72.69333333,66
52336,2022-11-10 08:59:00.000000 UTC,2023-01-14 13:09:00.000000 UTC,22.39641975,135,50.39194444,35
52337,2022-09-13 16:38:00.000000 UTC,2023-01-15 17:22:00.000000 UTC,14.62296748,164,39.96944444,40
52339,2022-09-12 11:44:00.000000 UTC,2023-01-14 18:31:00.000000 UTC,21.09266432,284,99.83861111,81
52340,2022-09-12 10:12:00.000000 UTC,2023-01-06 23:57:00.000000 UTC,19.63011204,119,38.93305556,39
52343,2022-09-12 08:41:00.000000 UTC,2022-12-25 13:17:00.000000 UTC,17.36436252,217,62.80111111,65
52345,2022-09-13 06:40:00.000000 UTC,2023-01-15 20:03:00.000000 UTC,17.67819315,321,94.57833333,85
52346,2022-09-12 07:56:00.000000 UTC,2023-01-13 16:50:00.000000 UTC,16.8733677,291,81.83583333,74
52347,2022-09-14 18:11:00.000000 UTC,2022-11-10 20:18:00.000000 UTC,18.05785124,121,36.41666667,32
52348,2022-09-12 07:55:00.000000 UTC,2023-01-15 18:07:00.000000 UTC,15.11518362,236,59.45305556,73
52349,2022-09-14 08:13:00.000000 UTC,2022-11-30 19:22:00.000000 UTC,17.55811287,189,55.30805556,48
52351,2022-10-21 08:58:00.000000 UTC,2023-01-15 17:39:00.000000 UTC,20.42572965,217,73.87305556,59
52352,2022-09-13 07:59:00.000000 UTC,2023-01-16 00:11:00.000000 UTC,16.86386986,292,82.07083333,72
52353,2022-09-14 09:24:00.000000 UTC,2023-01-15 16:02:00.000000 UTC,18.09180151,309,93.17277778,80
52354,2022-09-12 19:49:00.000000 UTC,2023-01-13 19:31:00.000000 UTC,170.0509009,148,419.4588889,49
52356,2022-09-15 14:35:00.000000 UTC,2023-01-14 16:59:00.000000 UTC,17.55606061,319,93.33972222,85
52357,2022-11-07 08:27:00.000000 UTC,2023-01-15 11:27:00.000000 UTC,14.91679687,128,31.8225,43
52358,2022-09-12 18:04:00.000000 UTC,2023-01-15 13:11:00.000000 UTC,14.55169173,266,64.5125,83
52359,2022-09-12 07:55:00.000000 UTC,2023-01-15 18:58:00.000000 UTC,15.70188246,363,94.99638889,89
52360,2022-09-15 07:30:00.000000 UTC,2023-01-14 00:19:00.000000 UTC,68.86993464,204,234.1577778,64
52361,2022-09-13 08:34:00.000000 UTC,2023-01-14 17:09:00.000000 UTC,14.49909297,294,71.04555556,77
52362,2022-09-12 08:20:00.000000 UTC,2022-10-01 08:45:00.000000 UTC,19.66666667,55,18.02777778,13
52363,2022-09-12 08:32:00.000000 UTC,2022-12-18 12:38:00.000000 UTC,18.38931624,156,47.81222222,47
52364,2022-09-16 22:43:00.000000 UTC,2023-01-15 16:21:00.000000 UTC,19.1002008,249,79.26583333,75
52365,2022-09-13 10:23:00.000000 UTC,2023-01-15 16:08:00.000000 UTC,16.3835443,237,64.715,65
52366,2022-09-12 15:16:00.000000 UTC,2022-12-07 17:51:00.000000 UTC,20.13371429,175,58.72333333,55
52367,2022-09-12 17:48:00.000000 UTC,2022-12-25 22:00:00.000000 UTC,19.74837963,216,71.09416667,62
52368,2022-10-20 13:48:00.000000 UTC,2023-01-15 22:11:00.000000 UTC,54.13621622,185,166.92,44
52369,2022-09-12 12:16:00.000000 UTC,2023-01-15 21:57:00.000000 UTC,14.82677029,386,95.38555556,92
52370,2022-09-14 19:10:00.000000 UTC,2022-12-25 17:27:00.000000 UTC,15.57292769,378,98.10944444,79
52371,2022-09-12 09:25:00.000000 UTC,2023-01-14 11:35:00.000000 UTC,18.64644928,230,71.47805556,65
52373,2022-09-26 11:46:00.000000 UTC,2023-01-15 13:04:00.000000 UTC,20.04975728,206,68.8375,63
52374,2022-10-12 20:55:00.000000 UTC,2023-01-15 16:20:00.000000 UTC,16.42173275,227,62.12888889,66
52375,2022-09-12 08:00:00.000000 UTC,2023-01-15 13:07:00.000000 UTC,18.38946886,182,55.78138889,62
52376,2022-12-12 18:38:00.000000 UTC,2023-01-15 23:00:00.000000 UTC,17.71843972,47,13.87944444,16
52377,2022-09-12 06:59:00.000000 UTC,2022-12-22 17:01:00.000000 UTC,16.65135747,221,61.3325,60
52380,2022-09-12 16:08:00.000000 UTC,2023-01-08 16:31:00.000000 UTC,17.98582766,294,88.13055556,71
52381,2022-09-12 09:12:00.000000 UTC,2023-01-15 11:53:00.000000 UTC,15.29598394,166,42.31888889,43
52382,2022-09-13 08:17:00.000000 UTC,2023-01-15 20:56:00.000000 UTC,14.04316367,334,78.17361111,82
52383,2022-09-15 17:21:00.000000 UTC,2023-01-15 10:01:00.000000 UTC,17.72839506,216,63.82222222,67
52385,2022-09-12 07:23:00.000000 UTC,2023-01-15 14:44:00.000000 UTC,20.62672131,305,104.8525,86
52387,2022-09-14 07:00:00.000000 UTC,2023-01-14 21:43:00.000000 UTC,17.58144078,273,79.99555556,74
52389,2022-09-12 11:02:00.000000 UTC,2023-01-15 15:11:00.000000 UTC,22.07878205,260,95.67472222,78
52390,2022-09-12 07:52:00.000000 UTC,2022-11-24 08:38:00.000000 UTC,17.9681694,122,36.53527778,40
52391,2022-09-15 18:19:00.000000 UTC,2023-01-13 15:29:00.000000 UTC,16.97366898,288,81.47361111,79
52393,2022-09-13 09:21:00.000000 UTC,2023-01-15 21:44:00.000000 UTC,61.02728532,361,367.1808333,79
52394,2022-12-20 12:49:00.000000 UTC,2023-01-13 18:46:00.000000 UTC,28.23623188,46,21.64777778,17
52395,2022-09-12 07:29:00.000000 UTC,2022-12-17 15:49:00.000000 UTC,15.85245776,217,57.33305556,61
52397,2022-09-12 14:38:00.000000 UTC,2023-01-15 23:23:00.000000 UTC,17.64714286,315,92.6475,88
52398,2022-09-12 08:04:00.000000 UTC,2023-01-13 13:30:00.000000 UTC,16.28108108,148,40.16,52
52399,2022-09-13 07:15:00.000000 UTC,2023-01-15 19:31:00.000000 UTC,34.69533333,175,101.1947222,47
52400,2022-12-08 08:34:00.000000 UTC,2023-01-15 16:02:00.000000 UTC,13.00982906,39,8.456388889,16
52402,2022-12-12 18:26:00.000000 UTC,2023-01-12 20:16:00.000000 UTC,14.19388889,30,7.096944444,9
52403,2022-09-12 08:36:00.000000 UTC,2023-01-13 16:16:00.000000 UTC,23.1810757,251,96.97416667,76
52404,2022-09-13 08:12:00.000000 UTC,2023-01-13 11:20:00.000000 UTC,17.0048913,276,78.2225,79
52405,2022-09-12 07:40:00.000000 UTC,2023-01-13 18:06:00.000000 UTC,15.6568654,369,96.28972222,89
52407,2022-09-13 14:33:00.000000 UTC,2023-01-15 19:01:00.000000 UTC,18.53914432,261,80.64527778,73
52408,2022-09-12 07:17:00.000000 UTC,2023-01-14 00:11:00.000000 UTC,16.31644737,304,82.67,81
52409,2022-09-12 17:53:00.000000 UTC,2023-01-15 16:02:00.000000 UTC,16.66125828,302,83.86166667,79
52411,2022-09-12 08:11:00.000000 UTC,2023-01-15 13:45:00.000000 UTC,17.49710947,271,79.02861111,69
52412,2022-09-13 22:39:00.000000 UTC,2023-01-16 11:08:00.000000 UTC,24.36258681,192,77.96027778,57
52413,2022-09-12 09:02:00.000000 UTC,2023-01-15 17:30:00.000000 UTC,15.18585859,363,91.87444444,92
52414,2022-09-12 18:04:00.000000 UTC,2023-01-14 11:31:00.000000 UTC,16.06027875,287,76.82166667,86
52415,2022-09-12 08:37:00.000000 UTC,2022-12-22 14:09:00.000000 UTC,20.93736559,62,21.63527778,17
52416,2022-09-12 07:18:00.000000 UTC,2023-01-14 15:25:00.000000 UTC,17.97344125,278,83.27694444,76
52417,2022-09-16 18:27:00.000000 UTC,2023-01-11 14:14:00.000000 UTC,15.17792998,219,55.39944444,55
52418,2022-09-12 06:42:00.000000 UTC,2023-01-15 18:36:00.000000 UTC,19.70855019,269,88.36,77
52419,2022-09-12 09:16:00.000000 UTC,2023-01-11 21:16:00.000000 UTC,20.79314041,311,107.7777778,83
52420,2022-09-12 09:00:00.000000 UTC,2022-09-18 18:15:00.000000 UTC,25.04369369,37,15.44361111,7
52421,2022-09-14 18:51:00.000000 UTC,2023-01-14 12:42:00.000000 UTC,16.78793456,326,91.21444444,87
52422,2022-09-12 09:18:00.000000 UTC,2023-01-15 17:34:00.000000 UTC,19.56772388,268,87.4025,79
52424,2022-09-15 16:48:00.000000 UTC,2023-01-13 12:14:00.000000 UTC,17.34722222,288,83.26666667,74
52425,2022-09-12 18:13:00.000000 UTC,2022-12-25 15:30:00.000000 UTC,21.3197411,206,73.19777778,59
52426,2022-09-12 05:50:00.000000 UTC,2023-01-04 14:54:00.000000 UTC,17.77414966,245,72.57777778,62
52427,2022-09-12 17:36:00.000000 UTC,2023-01-15 18:17:00.000000 UTC,21.85281775,278,101.2513889,74
52428,2022-09-12 08:12:00.000000 UTC,2022-12-25 14:21:00.000000 UTC,15.62083333,284,73.93861111,71
52429,2022-09-13 08:16:00.000000 UTC,2022-10-21 17:47:00.000000 UTC,14.00639269,73,17.04111111,18
52430,2022-09-12 18:31:00.000000 UTC,2023-01-14 22:00:00.000000 UTC,17.08582766,294,83.72055556,78
52431,2022-09-12 08:42:00.000000 UTC,2022-12-18 19:55:00.000000 UTC,23.10919192,165,63.55027778,53
52432,2022-09-12 10:13:00.000000 UTC,2022-09-18 19:40:00.000000 UTC,15.27569444,24,6.110277778,6
52433,2022-09-12 18:27:00.000000 UTC,2023-01-14 22:16:00.000000 UTC,147.6964368,145,356.9330556,41
52434,2022-09-12 06:51:00.000000 UTC,2023-01-14 14:43:00.000000 UTC,20.85344203,276,95.92583333,70
52436,2022-09-12 07:58:00.000000 UTC,2023-01-15 12:32:00.000000 UTC,43.32004219,237,171.1141667,65
52438,2022-10-01 17:30:00.000000 UTC,2023-01-13 20:35:00.000000 UTC,16.11075,200,53.7025,56
52440,2022-09-12 07:35:00.000000 UTC,2023-01-15 22:08:00.000000 UTC,24.04272727,220,88.15666667,71
52441,2022-09-12 10:50:00.000000 UTC,2023-01-12 16:57:00.000000 UTC,17.20760719,241,69.11722222,64
52442,2022-09-12 10:44:00.000000 UTC,2023-01-15 19:33:00.000000 UTC,15.69906046,408,106.7536111,87
52443,2022-12-13 11:49:00.000000 UTC,2023-01-14 21:32:00.000000 UTC,13.87192982,19,4.392777778,10
52445,2022-09-12 09:28:00.000000 UTC,2023-01-15 09:52:00.000000 UTC,52.25677778,300,261.2838889,82
52446,2022-09-12 09:03:00.000000 UTC,2023-01-15 09:54:00.000000 UTC,20.81661036,296,102.6952778,84
52447,2022-09-12 17:29:00.000000 UTC,2023-01-12 08:41:00.000000 UTC,14.79730392,340,83.85138889,77
52448,2022-09-12 07:43:00.000000 UTC,2023-01-15 20:50:00.000000 UTC,29.12827004,237,115.0566667,69
52449,2022-10-01 15:46:00.000000 UTC,2023-01-15 17:32:00.000000 UTC,17.04177489,231,65.61083333,70
52450,2022-09-12 06:13:00.000000 UTC,2023-01-14 17:10:00.000000 UTC,15.10329768,187,47.07194444,57
52451,2022-09-14 09:00:00.000000 UTC,2023-01-13 17:55:00.000000 UTC,19.82717136,284,93.84861111,83
52452,2022-09-12 06:15:00.000000 UTC,2023-01-05 18:59:00.000000 UTC,18.22329317,249,75.62666667,66
52453,2022-09-13 09:19:00.000000 UTC,2023-01-15 16:08:00.000000 UTC,16.74746707,329,91.83194444,88
52454,2022-09-12 07:42:00.000000 UTC,2023-01-13 18:13:00.000000 UTC,22.08250969,344,126.6063889,88
52455,2022-09-26 16:07:00.000000 UTC,2023-01-02 11:49:00.000000 UTC,16.27537202,224,60.76138889,62
52456,2022-09-12 09:59:00.000000 UTC,2023-01-13 17:51:00.000000 UTC,16.03387534,246,65.73888889,68
52457,2022-09-13 08:54:00.000000 UTC,2023-01-15 23:36:00.000000 UTC,34.09015444,259,147.1558333,78
52458,2022-09-12 13:21:00.000000 UTC,2023-01-13 22:25:00.000000 UTC,16.79936102,313,87.63666667,83
52459,2022-09-12 10:28:00.000000 UTC,2023-01-15 18:02:00.000000 UTC,33.9484375,192,108.635,58
52460,2022-09-12 09:59:00.000000 UTC,2023-01-12 07:51:00.000000 UTC,21.92877739,289,105.6236111,79
52461,2022-11-20 12:16:00.000000 UTC,2022-11-25 17:50:00.000000 UTC,13.40324074,36,8.041944444,6
52463,2022-10-01 10:50:00.000000 UTC,2022-10-08 13:44:00.000000 UTC,15.82047619,35,9.228611111,7
52464,2022-09-12 08:43:00.000000 UTC,2023-01-06 09:50:00.000000 UTC,15.20249406,421,106.6708333,84
52465,2022-09-13 08:44:00.000000 UTC,2023-01-14 17:29:00.000000 UTC,16.29620253,237,64.37,69
52467,2022-09-18 13:51:00.000000 UTC,2023-01-09 09:25:00.000000 UTC,15.92608696,115,30.525,44
52468,2022-12-07 16:18:00.000000 UTC,2023-01-14 17:08:00.000000 UTC,20.73976608,57,19.70277778,21
52469,2022-09-14 15:59:00.000000 UTC,2023-01-15 18:51:00.000000 UTC,17.60479532,285,83.62277778,75
52470,2022-09-12 08:26:00.000000 UTC,2022-12-14 19:51:00.000000 UTC,16.71312893,212,59.05305556,66
52471,2022-09-12 17:45:00.000000 UTC,2023-01-15 09:00:00.000000 UTC,34.54413408,179,103.0566667,60
